,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,,,,,,
PLANILLA DE MOLDES,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
INFORMACIÓN NP,,,,,,,MOLDE,,,,,,CARTULINA,,,,TROQUELADO,,,,COMENTARIOS,PLANILLA,
INGRESO LAYOUT,NOMBRE DEL OPERADOR ,NP,CLIENTE ,RUBRO ,SOLICITUD ,FECHA DE ENTREGA ,FORMATO ,TIRAJE ,STATUS ,NP ANTIGUA ,NP ORIGEN ,CODIGO DE MOLDE ,SUSTRATO ,GRAMAJE ,EMPLACADO ,LAMINADO ,TROQUELADO ,PINZA ,SEPARACION ,EXTRAS ,,LAYOUT,MOLDE 
06/04/22,________,16418,LABORATORIO CHILE ,,NORMAL,25/04/22,720X455,8.300,MOLDE NUEVO,________,16418,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,OK
07/04/22,________,16426,DIAGEO ,,NORMAL,18/04/22,900X580,5.400,MOLDE NUEVO,________,16426,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,PET,TROQUELADO,13 MM,5 MM,RELIEVE,,OK,OK
07/04/22,________,16424,DIAGEO ,,NORMAL,20/04/22,430X660,2.500,MOLDE NUEVO,________,16424,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,PET,TROQUELADO,13 MM,_____________,RELIEVE,,OK,OK
07/04/22,________,16423,SALMONES MULTIEXPORT ,,NORMAL,04/05/22,800X680,11.100,HAY MOLDE,15718,15718,,STORA CKB CARRIER 22PT,360 GRS,CORRUGADO ONDA B,________,TROQUELADO,13 MM,_____________,________,REPETITIVA ,OK,
07/04/22,________,16421,VITAFOODS  ,,NORMAL,25/04/22,860X1030,21.200,MOLDE NUEVO,________,16421,,CMPC RC,370 GRS,________________________,________,TROQUELADO 1 CORTE,12 MM,_____________,________,OJO PINZA 12MM ,OK,OK
07/04/22,________,16415,SAVAL,,NORMAL,28/04/22,720X1030  //355X1030,33.500,MOLDE NUEVO,________,16415,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,CON CAMBIO DE MOLDE ,OK,OK
07/04/22,________,16428,SYNTHON ,,URGENTE,14/04/22,740X375,1.000,HAY MOLDE,15749,13815,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO CON MEDIO CORTE Y 1 CORTE,13 MM,_____________,________,REPOSICION NP 16287 ,OK,
08/04/22,________,16436,BLUNDING,,URGENTE,14/04/22,840X425,2.000,MOLDE NUEVO,________,16436,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,RELIEVE,REPOSICION,OK,OK
08/04/22,________,16411,LABORATORIO CHILE ,,NORMAL,29/04/22,720X920,72.600,MOLDE NUEVO,________,16411,,VALDIVIA RC,235 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,CON CAMBIO DE MOLDE ,OK,OK
08/04/22,________,16413,BAGLEY ,,NORMAL,05/04/22,1020X1000,63.700,HAY MOLDE,15598,14909,,PRO FSB (CARTA DEDICA) RB,265 GRS,________________________,________,TROQUELADO 1 CORTE,17 MM,_____________,________,PINZA PARALELA A LOS 1000MM,OK,
08/04/22,________,16416,SAVAL,,NORMAL,03/04/22,720X1020  //527X1020,38.900,MOLDE NUEVO,________,16416,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,11 MM,3 MM A 4 MM,________,PINZA 11MM                                          SEPARACION 3MM EN CAMBIO DE  MOLDE ,OK,OK
09/04/22,________,16430,SALMONES MULTIEXPORT ,,NORMAL,09/05/22,920X550,15.400,HAY MOLDE,16146,15286,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,POLI MATE,TROQUELADO 1 CORTE,13 MM,3 MM A 4 MM,________,,OK,
09/04/22,________,16431,SALMONES MULTIEXPORT ,,NORMAL,04/05/22,840X710,4.400,HAY MOLDE,16303,14238,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,POLI MATE,TROQUELADO 1 CORTE,13 MM,3 MM A 4 MM,________,REPETITIVA 16303,OK,
09/04/22,________,16429,BAGÓ ,,NORMAL,04/05/22,720X1010,49.900,MOLDE NUEVO,________,16429,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,BRAILE,,OK,OK
09/04/22,________,16440,PERNOD RICARD ,,NORMAL,20/04/22,920X680,5.800,MOLDE NUEVO,________,16440,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,________,TROQUELADO,13 MM,5 MM,BRAILE Y RELIEVE,,OK,OK
09/04/22,________,16435,SALMONES MULTIEXPORT ,,NORMAL,09/05/22,720X1000,17.800,HAY MOLDE,15816,13157,,STORA CKB CARRIER RC,360 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,_____________,________,REPETITIVA 15816,OK,
09/04/22,________,16432,SALMONES MULTIEXPORT ,,NORMAL,11/05/22,720X970,47.300,HAY MOLDE,15909,15441,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,_____________,RELIEVE,,OK,
09/04/22,________,16427,CAFE DO BRASIL ,,NORMAL,15/05/22,810X1060,286.200,HAY MOLDE,15291,14532,,VALDIVIA RC,295 GRS,________________________,________,TROQUELADO 1 CORTE,17 MM,4 MM,________,,OK,
09/04/22,________,16434,SALMONES MULTIEXPORT ,,NORMAL,16/05/22,1000X690,4.900,HAY MOLDE,16148,16148,,GPI EVEREST RB,500 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
09/04/22,________,16412,SERPAC ,,NORMAL,SIN FECHA DE ENTREGA ,840X1300,25.400,HAY MOLDE,15840,15840,,POPLAR SUPER RB ,255 GRS,________________________,________,TROQUELADO 1 CORTE,17 MM,_____________,________,"MODIFICADO, SE ELIMINA UNA CORRIDA EN EL AVANCE, CAMBIA CARTULINA Y CAMBIA FORMATO.",OK,
11/04/22,________,16425,SOFRUCO ,,NORMAL,SIN FECHA DE ENTREGA ,750X590,17.600,MOLDE NUEVO,________,16425,,NATURAL KRAFT RC ,320 GRS,MICRO CORRUGADO ONDA E,________,TROQUELADO,13 MM,5 MM,________,,OK,OK
11/04/22,________,16433,BAGÓ ,,NORMAL,04/05/22,1030X710  //1030X500,49.000,MOLDE NUEVO,________,16433,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,3 MM A 4 MM,BRAILE,CON CAMBIO DE MOLDE ,OK,OK
13/04/22,________,16445,PETRIZZIO,,NORMAL,09/05/22,840X620  //840X550,23.600,MOLDE NUEVO,________,16445,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,FOLIA Y RELIEVE,SE  FABRICARAN 2 MOLDES PL1 Y PL2 RESPECTIVAMENTE,OK,OK
13/04/22,________,16446,SYNTHON ,,URGENTE,27/04/22,840X570  //840X355,6.000,MOLDE NUEVO,________,16446,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,BRAILE,,OK,OK
13/04/22,________,16447,PETRIZZIO,,NORMAL,09/05/22,840X570,34.500,MOLDE NUEVO,________,16447,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,FOLIA Y RELIEVE,SE FABRICARAN 2 MOLDES CAMBIO DE VENTANA PLIEGO 3 ,OK,OK
13/04/22,________,16448,PETRIZZIO,,NORMAL,09/05/22,587X1020,16.500,HAY MOLDE,14767,14767,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,11 MM,4 MM,RELIEVE,OJO CAMBIO DE VENTANA    PINZA 11MM,OK,
13/04/22,________,16449,RECALCINE,,NORMAL,26/04/22,720X415,6.000,MOLDE NUEVO,________,16449,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
13/04/22,________,16450,RECALCINE,,URGENTE,26/04/22,770X465,8.200,HAY MOLDE,11455,11455,,PRO FBB BRIGHT (CARTA SOLIDA) RB,295 GRS,________________________,________,TROQUELADO,13 MM,6 MM O MÁS,________,ELIMINAR PREPICADO,OK,
13/04/22,________,16444,NOVAVERDE,,NORMAL,SIN FECHA DE ENTREGA,900X1030,10.200,HAY MOLDE,14838,13545,,VALDIVIA RC,190 GRS,MICRO CORRUGADO ONDA E,________,TROQUELADO,17 MM,5 MM,________,,OK,
13/04/22,________,16451,PETRIZZIO,,NORMAL,13/05/22,640X770,17.000,MOLDE NUEVO,________,16451,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,FOLIA,,OK,OK
19/04/22,________,16453,DESA,,URGENTE,05/05/22,1000X640,14.000,MOLDE NUEVO,________,16453,,GPI EVEREST RB,500 GRS,________________________,________,TROQUELADO,13 MM,5 MM,FOLIA Y RELIEVE,,OK,OK
19/04/22,________,16452,SOUTH WIND,,NORMAL,04/05/22,670X660,21.200,MOLDE NUEVO,________,16452,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,POLI MATE,TROQUELADO 1 CORTE,13 MM,5 MM,________,,OK,OK
19/04/22,________,16464,RECALCINE ,,URGENTE,29/04/22,840X660  //840X530,10.600,MOLDE NUEVO,________,16464,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,BRAILE,,OK,OK
20/04/22,________,16457,DENTAID ,,NORMAL,18/05/22,820X445,3.700,HAY MOLDE,15872,15872,,CM REAL RB,255 GRS,________________________,POLI BTE,TROQUELADO 1 CORTE,13 MM,_____________,BRAILE,,OK,
20/04/22,________,16461,DENTAID ,,NORMAL,27/05/22,840X530,55.200,HAY MOLDE,15869,12161,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,POLI BTE,TROQUELADO 1 CORTE,13 MM,_____________,BRAILE,,OK,
20/04/22,________,16470,SYNTHON ,,URGENTE,25/04/22,800X570,1.500,MOLDE NUEVO,________,16470,,PRO FBB BRIGHT (CARTA SOLIDA) RB,260 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,BRAILE,,OK,OK
21/04/22,________,16458,DENTAID ,,NORMAL,17/05/22,1030X1360,25.200,MOLDE NUEVO,________,16458,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,17 MM,3 MM A 4 MM,________,SEPARACION 3MM POR PLIEGO JUSTO.,OK,OK
22/04/22,________,16459,DENTAID ,,NORMAL,17/05/22,750X1040  //540X1040,28.300,MOLDE NUEVO,________,16459,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
22/04/22,________,16463,DENTAID ,,NORMAL,03/06/22,820X515,74.900,HAY MOLDE,15870,12160,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,POLI BTE,TROQUELADO 1 CORTE,13 MM,_____________,BRAILE,LLEVA VENTANA ,OK,
22/04/22,________,16467,RECALCINE ,,NORMAL,06/05/22,700X495,1.400,HAY MOLDE,15387,12953,,ADHESTOR,________,________________________,________,TROQUELADO CON MEDIO CORTE,25 MM,6 MM O MÁS,________,CORTE GUILLOTINA ,OK,
22/04/22,________,16460,ID LOGISTICS,,NORMAL,05/05/22,610X830,16.100,HAY MOLDE,15818,15818,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,________,,OK,
22/04/22,________,16462,DENTAID ,,NORMAL,17/05/22,840X720  //840X465,11.300,MOLDE NUEVO,________,16462,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,LLEVA INERIOR DE OTRA NP ,OK,OK
22/04/22,________,16476,DIAGEO ,,URGENTE,26/04/22,350X500,700,MOLDE NUEVO,________,16476,,ADHESTOR,________,________________________,________,TROQUELADO CON MEDIO CORTE,13 MM,6 MM O MÁS,________,CORTE GUILLOTINA ,OK,OK
25/04/22,________,16455,PETRIZZIO,,NORMAL,16/05/22,620X890  //560X890,24.300,MOLDE NUEVO,________,16455,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,5 MM,FOLIA,HACER 2 MOLDES                                                                 CAMBIO DE VENTANA MOLDE 2 ,OK,OK
25/04/22,________,16473,RECALCINE ,,NORMAL,10/05/22,840X610,13.600,MOLDE NUEVO,________,16473,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,3 MM A 4 MM,________,CON CAMBIO DE MOLDE,OK,OK
27/04/22,________,16469,VIU MANENT,,NORMAL,16/05/22,380X810,3.400,MOLDE NUEVO,________,16469,,GPI EVEREST RB,500 GRS,________________________,________,TROQUELADO,13 MM,4 MM,FOLIA Y RELIEVE,,OK,OK
27/04/22,________,16471,RECALCINE ,,NORMAL,10/05/22,840X485,7.600,MOLDE NUEVO,________,16471,,CM REAL RB,295 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,OK
27/04/22,________,16475,SAVAL,,NORMAL,16/05/22,770X720,27.600,HAY MOLDE,11197,8147,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO,13 MM,SEPARACIÓN DE POSE (6MM),________,SI NO SE ENCUENTRA MOLDE HACER NUEVO ,OK,
27/04/22,________,16454,PETRIZZIO,,NORMAL,16/05/22,840X600,28.100,MOLDE NUEVO,________,16454,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,4 MM,FOLIA Y RELIEVE,CON CAMBIO DE VENTANA,OK,OK
27/04/22,________,16474,DESA,,NORMAL,05/05/22,720X530,7.200,MOLDE NUEVO,________,16474,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO,13 MM,_____________,FOLIA Y RELIEVE,,OK,OK
27/04/22,________,16480,GENOMA ,,NORMAL,12/05/22,750X1050,2.800,MOLDE NUEVO,________,16480,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,3 MM A 4 MM,________,P004664 AL BORDE DE CARTULINA . P004636 ( EST) LO MAS SEPARADO POSIBLE DEL BORDE PARA ASEGURAR IMPRESION.   P004665  AL BORDE DE CARTULINA PARA LOGRAR CENTRADO DE PLIEGO.,OK,OK
27/04/22,________,16481,GENOMA ,,NORMAL,12/05/22,430x710,3.000,MOLDE NUEVO,________,16481,,NATURAL KRAFT CMPC ,375 GRS,________________________,________,TROQUELADO,13 MM,_____________,________,,OK,OK
28/04/22,________,16484,BARON PHILIPPE ,,NORMAL,SIN FECHA DE NETREGA ,600x1300,3.000,HAY MOLDE,14997,13272,,VALDIVIA RC,255 GRS,CORRUGADO ONDA B,________,TROQUELADO,17 MM,_____________,________,,OK,
28/04/22,________,16468,SOUTH WIND,,NORMAL,20/05/22,720X1010,11.300,MOLDE NUEVO,________,16468,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,POLI BTE,TROQUELADO 1 CORTE,13 MM,5 MM,________,CON VENTANA SIN MICA  ,OK,OK
28/04/22,________,16494,DIAGEO ,,URGENTE,06/05/22,390X500,3.100,MOLDE NUEVO,________,16494,,PRO FBB BRIGHT (CARTA SOLIDA) RB,380 GRS,________________________,________,TROQUELADO,13 MM,_____________,________,,OK,OK
28/04/22,________,16478,ID LOGISTICS,,NORMAL,23/05/22,355X500,6.000,HAY MOLDE,16248,15719,,PRO FBB OBA (CARTA DEDICA) RB,220 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
29/04/22,________,16479,UNILEVER  ,,NORMAL,06/05/22,720X780,12.100,MOLDE NUEVO,________,16479,,MAULE RB,250 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,OK
29/04/22,________,16482,CAFE DO BRASIL ,,NORMAL,20/05/22,900X740,10.300,HAY MOLDE,16232,16232,,STORA CKB CARRIER RC,300 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
29/04/22,________,16501,EQUIPOS MEDICOS DEL PACIFICO,,URGENTE,09/05/22,720X990,8.000,HAY MOLDE,16395,15668,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
29/04/22,________,16496,RECALCINE  ,,URGENTE,16/05/22,840X630,18.700,MOLDE NUEVO,________,16496,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,OK
29/04/22,________,16477,EXTREMO SUR  ,,NORMAL,17/05/22,680X790,8.500,HAY MOLDE,15055,15055,,PRO FBB OBA (CARTA DEDICA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,
29/04/22,________,16485,CARNES ÑUBLE,,NORMAL,SIN FECHA DE ENTREGA,800X550,11.000,HAY MOLDE,16268,13967,,VALDIVIA RC,190 GRS,MICRO CORRUGADO ONDA E,________,TROQUELADO,13 MM,5 MM,________,,OK,
29/04/22,________,16483,BARON PHILIPPE ,,NORMAL,SIN FECHA DE ENTREGA,520X850,11.000,HAY MOLDE,13985,11940,,VALDIVIA RC,255 GRS,CORRUGADO ONDA B,________,TROQUELADO,13 MM,_____________,________,,OK,
02/05/22,________,16508,PERNOD RICARD ,,URGENTE,09/05/22,660x900,15.000,HAY MOLDE,16142,13475,,STORA CKB CARRIER RC,360 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,5 MM,________,,OK,
02/05/22,________,16497,QUILLAYES ,,NORMAL,24/05/22,750X950,6.900,HAY MOLDE,15892,15787,,KRAFPACK RC,332 GRS,________________________,POLI MATE,TROQUELADO,13 MM,5 MM,________,,OK,
02/05/22,________,16499,SALMONES MULTIEXPORT ,,NORMAL,30/05/22,500X690,3.800,MOLDE NUEVO,________,16499,,GPI EVEREST RB,500 GRS,________________________,POLI BTE,TROQUELADO,13 MM,4 MM,________,,OK,OK
02/05/22,________,16486,DAVIS,,NORMAL,24/05/22,840X550,9.500,HAY MOLDE,16059,16059,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,6 MM O MÁS,FOLIA Y RELIEVE,,OK,
02/05/22,________,16500,CAROZZI,,NORMAL,24/05/22,1250X850,66.300,HAY MOLDE,15979,15835,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO,17 MM,SEPARACIÓN DE POSE (6MM),________,,OK,
02/05/22,________,16506,PERNOD RICARD ,,URGENTE,13/05/22,430X770,28.900,HAY MOLDE,15991,14842,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,_____________,FOLIA,,OK,
02/05/22,________,16507,PERNOD RICARD ,,URGENTE,13/05/22,920X710,18.800,MOLDE CON CAMBIOS,15986,12985,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,________,TROQUELADO 1 CORTE,30 MM,5 MM,FOLIA Y BRAILE,PINZA PARA FOLIA ,OK,OK
02/05/22,________,16515,DIAGEO ,,URGENTE,04/05/22,440X500,4.100,MOLDE NUEVO,________,16515,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,________,TROQUELADO,13 MM,_____________,________,URGENTE,OK,OK
03/05/22,________,16495,DAVIS,,NORMAL,24/05/22,640X510,6.400,HAY MOLDE,16103,16103,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,PET,TROQUELADO,13 MM,4 MM,RELIEVE,CON MICA ,OK,
03/05/22,________,16490,DAVIS,,NORMAL,24/05/22,410X600,6.200,HAY MOLDE,13520,13608,,PRO FBB OBA (CARTA DEDICA) RB,315 GRS,________________________,________,TROQUELADO,13 MM,_____________,RELIEVE,CAMBIA VENTANA,OK,
03/05/22,________,16510,CAROZZI,,NORMAL,03/06/22,840X1130,21.400,MOLDE NUEVO,________,16510,,MAULE RB,270 GRS,________________________,________,TROQUELADO,17 MM,4 MM,________,,OK,OK
03/05/22,________,16503,CAROZZI,,NORMAL,06/06/22,900X740,6.100,HAY MOLDE,15983,13321,,MAULE RB,240 GRS,________________________,________,TROQUELADO,23 MM,4 MM,FOLIA Y RELIEVE,PINZA PARA FOLIA ,OK,
04/05/22,________,16518,AXON PHARMA,,URGENTE,12/05/22,760X420,3.400,HAY MOLDE,16389,16389,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,PET,TROQUELADO,13 MM,4 MM,________,REPOSICION URGENTE,OK,
04/05/22,________,16504,CAROZZI,,NORMAL,06/06/22,950X570,3.500,HAY MOLDE,15833,13488,,PRIME FBB BRIGHT (CARTA ELEGA) RB,380 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
04/05/22,________,16502,CAROZZI,,NORMAL,03/06/22,720x920,17.900,HAY MOLDE,16257,16257,,MAULE RB,250 GRS,________________________,________,TROQUELADO 1 CORTE,25 MM,_____________,FOLIA,SE USA PERFIL P004542,OK,
04/05/22,________,16502 MICA,CAROZZI,,NORMAL,03/06/22,600X480,_____,HAY MOLDE,16257,16257,,_________________________,________,________________________,________,TROQUELADO,13 MM,_____________,________,FAVOR CHEQUEAR CON MOLDE ANTERIOR Y COMPARAR. SI HAY DIFERENCIA FABRICAR NUEVO.,OK,
04/05/22,________,16520,CAROZZI,,NORMAL,02/06/22,930X560,24.600,HAY MOLDE,16283,15278,,PRO FBB OBA (CARTA DEDICA) RB,290 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,
04/05/22,________,16509,CAROZZI,,NORMAL,04/07/22,1020X630,131.300,MOLDE NUEVO,________,16509,,CMPC RC,255 GRS,________________________,________,TROQUELADO,13 MM,SEPARACIÓN DE POSE (6MM),FOLIA,"HAY SEPARACION DE 4 Y 6 MM, LLEVA SEPARACION DE POSE. AUTORIZADO POR FERNANDO HENRIQUEZ",OK,OK
04/05/22,________,16512,KNOP,,NORMAL,30/06/22,840X500,5.200,MOLDE NUEVO,________,16512,,PRO FBB OBA (CARTA DEDICA) RB,245 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,________,,OK,OK
05/05/22,________,16514,NUTRITARIAN FOODS ,,NORMAL,SIN FECHA DE NETREGA ,930X630,23.700,HAY MOLDE,14835,13267,,VALDIVIA RC,190 GRS,MICRO CORRUGADO ONDA E,________,TROQUELADO,13 MM,4 MM,________,,OK,
05/05/22,________,16526,RECALCINE ,,URGENTE,17/05/22,360X500,2.600,HAY MOLDE,14222,13274,,PRO FBB BRIGHT (CARTA SOLIDA) RB,295 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,_____________,________,REPOSICION URGENTE ,OK,
05/05/22,________,16523,LAB SAVAL,,NORMAL,27/05/22,740X960,53.500,HAY MOLDE,15874,13774,,PRO FBB BRIGHT (CARTA SOLIDA) RB,255 GRS,________________________,________,TROQUELADO,13 MM,SEPARACIÓN DE POSE (6MM),________,,OK,
05/05/22,________,16522,DOLE CHILE S.A.,,NORMAL,14/05/22,750X930,22.200,MOLDE NUEVO,________,________,,KOTKA AEGLO PRO (CG2),210 GRS,________________________,________,TROQUELADO,13 MM,_____________,________,,OK,OK
05/05/22,________,16521,DOLE CHILE S.A.,,NORMAL,20/05/22,1060X940,16.300,MOLDE NUEVO,________,________,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO,17 MM,_____________,________,,OK,OK
05/05/22,________,16517,COMERCIAL DAVIS S.A.,,NORMAL,27/05/22,1050X750 / 1050X560,17.900,MOLDE NUEVO,________,16517,,PRO FBB OBA (CARTA DEDICA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,11 MM,3 MM A 4 MM,FOLIA Y RELIEVE,,OK,OK
29/04/22,________,16505,EMPRESAS CAROZZI,,SIN IMPRESIÓN,04/07/22,870 X 1220,31.500,HAY MOLDE,________,________,,PRO FBB OBA (CARTA DEDICA) RB,255 GRS,________________________,________,TROQUELADO,_____,_____________,________,,OK,
06/05/22,________,16472,CARNES ÑUBLE S.A.,,SIN IMPRESIÓN,10/05/22,720X1030,6.000,MOLDE NUEVO,________,16472,,STORA BRIGHT PET,265 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
06/05/22,________,16516,COMERCIAL DAVIS S.A.,,NORMAL,27/05/22,900X500,55.600,HAY MOLDE,16222,12056,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO,13 MM,6 MM O MÁS,BRAILE Y RELIEVE,NO OPCUPAR SEPARACION DE POSE PARA EVITAR MEZCLA,OK,
09/05/22,________,16532,NOVARTIS ,,URGENTE,12/05/22,345X495,400,HAY MOLDE,13705,13426,,AUTOADHESIVO FASSCOVER NEGRO,,________________________,________,TROQUELADO CON MEDIO CORTE,13 MM,6 MM O MÁS,________,CORTE GUILLOTINA ,OK,
09/05/22,________,16527,SAVAL,,NORMAL,25/05/22,900X690  //900X355,5.500,MOLDE NUEVO,________,16527,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,,,OK,OK
09/05/22,________,16525,SAVAL,,NORMAL,25/05/22,720X990,87.500,HAY MOLDE,16263,16263,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,RELIEVE,,OK,
09/05/22,________,16529,UNILEVER  ,,NORMAL,16/05/22,385X830,6.400,HAY MOLDE,16407,16003,,PRO FBB OBA (CARTA DEDICA) RB,245 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,_____________,________,,OK,
09/05/22,________,16536,DRAKE LOGISTICS ,,URGENTE,16/05/22,720X980,5.200,MOLDE NUEVO,________,16536,,PRO FBB OBA (CARTA DEDICA) RB,245 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
09/05/22,________,16519,CAROZZI,,NORMAL,03/06/22,900X1300,87.700,HAY MOLDE,16255,16002,,VALDIVIA RC,190 GRS,CORRUGADO ONDA B,________,TROQUELADO 1 CORTE,17 MM,_____________,________,,OK,
10/05/22,________,16537,BAGÓ ,,URGENTE,16/05/22,770X355,2.800,MOLDE NUEVO,________,16537,,PRO FBB OBA (CARTA DEDICA) RB,245 GRS,________________________,________,TROQUELADO 1 CORTE,13 MM,4 MM,BRAILE,,OK,OK
10/05/22,________,16545,NOVARTIS ,,URGENTE,13/05/55,355X500,500,MOLDE NUEVO,________,16545,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
10/05/22,________,16547,NOVARTIS ,,URGENTE,13/05/55,355X650,1.100,MOLDE NUEVO,________,16547,,PRO FBB BRIGHT (CARTA SOLIDA) RB,290 GRS,________________________,________,TROQUELADO,13 MM,4 MM,________,,OK,OK
